w2v_0,w2v_1,w2v_2,w2v_3,w2v_4,w2v_5,w2v_6,w2v_7,w2v_8,w2v_9,w2v_10,w2v_11,w2v_12,w2v_13,w2v_14,w2v_15,w2v_16,w2v_17,w2v_18,w2v_19,w2v_20,w2v_21,w2v_22,w2v_23,w2v_24,w2v_25,w2v_26,w2v_27,w2v_28,w2v_29,w2v_30,w2v_31,w2v_32,w2v_33,w2v_34,w2v_35,w2v_36,w2v_37,w2v_38,w2v_39,w2v_40,w2v_41,w2v_42,w2v_43,w2v_44,w2v_45,w2v_46,w2v_47,w2v_48,w2v_49,w2v_50,w2v_51,w2v_52,w2v_53,w2v_54,w2v_55,w2v_56,w2v_57,w2v_58,w2v_59,w2v_60,w2v_61,w2v_62,w2v_63,w2v_64,w2v_65,w2v_66,w2v_67,w2v_68,w2v_69,w2v_70,w2v_71,w2v_72,w2v_73,w2v_74,w2v_75,w2v_76,w2v_77,w2v_78,w2v_79,w2v_80,w2v_81,w2v_82,w2v_83,w2v_84,w2v_85,w2v_86,w2v_87,w2v_88,w2v_89,w2v_90,w2v_91,w2v_92,w2v_93,w2v_94,w2v_95,w2v_96,w2v_97,w2v_98,w2v_99
-0.17628168,0.04812771,0.12931767,0.11903915,0.06275691,-0.39191866,-0.006638739,0.48852906,-0.23891312,-0.24969642,-0.10699995,-0.38654974,-0.054090574,0.22089927,0.17305861,-0.14454992,0.11742786,-0.14989358,-0.05741856,-0.49423477,0.16406097,0.22391711,0.25615367,-0.32385603,0.09932489,0.12873149,-0.21783921,0.09152049,-0.20177346,0.11198078,0.23367317,-0.0042015184,0.04021492,-0.18155831,-0.12101807,0.25464943,0.21121965,-0.08630678,-0.07216195,-0.46188533,0.07511515,-0.15150341,-0.22493812,0.17580865,0.18124789,-0.07874545,-0.15862812,-0.04640431,0.1418336,0.023877127,0.15970439,-0.08667803,0.003579543,-0.030292703,-0.07219704,0.102922656,-0.00804488,-0.18902384,-0.1653149,0.012658405,-0.0024541488,0.11394693,0.21803369,-0.02464672,-0.1747837,0.18741098,0.0551105,0.30292407,-0.26318502,0.32918644,-0.11654261,0.3103934,0.18326737,0.14562257,0.30669975,0.012426275,-0.0029132578,-0.17827097,-0.19039041,0.084733896,-0.06464687,-0.021178938,-0.31836617,0.3608968,-0.11159597,-0.060249772,0.057084356,0.17545852,0.18009503,0.15668763,0.34272107,0.22638935,0.061809268,0.0041034115,0.5233411,0.32203138,0.042165343,-0.15400289,0.18869536,-0.22213298
-0.13991818,0.15336488,0.05466965,-0.014768761,0.029326662,-0.3351679,0.013744903,0.32851642,-0.16896658,-0.1782198,-0.111148834,-0.27196068,-0.0013785963,0.17168759,0.17022958,-0.15894009,0.085272215,-0.20299327,-0.004218848,-0.37213922,0.03991389,0.07046684,0.09265306,-0.14744279,0.03796344,0.06151419,-0.14712141,-0.05113535,-0.11725889,0.028436331,0.13464619,0.03251369,0.0027700227,-0.063539445,-0.11492478,0.21237223,-0.0059793736,-0.11746501,0.0013252008,-0.43171185,0.05045117,-0.14604078,-0.09800863,0.06994987,0.14430766,-0.023220656,-0.1188237,-0.07882247,0.012934139,0.01990843,0.13307437,-0.08967263,-0.08908759,-0.036870245,-0.19762093,0.14930543,0.039723925,-0.121866114,-0.20640911,0.084081784,0.046344183,0.07797486,0.07497798,0.016744368,-0.05663325,0.080882385,0.058480285,0.23526211,-0.24455747,0.1959026,-0.18598163,0.14581075,0.11628478,0.031751793,0.20429245,0.066220045,-0.058096886,-0.012254404,-0.18454742,0.13045944,0.03825471,-0.014384054,-0.18244487,0.2775421,-0.041845493,0.06568167,0.082890965,0.17842211,0.25666174,0.06963017,0.20875013,0.13666004,-0.09086886,0.07691732,0.36428902,0.21766031,0.05388621,-0.20615487,0.07773758,-0.110467345
-0.15268631,0.18295947,0.034104414,-0.03519525,0.03789281,-0.37943497,0.009874717,0.37083748,-0.18689172,-0.18604238,-0.12877975,-0.30116844,0.0008407227,0.20714314,0.1970249,-0.18276793,0.09636869,-0.23506792,-0.022318408,-0.42093349,0.039842185,0.0613131,0.07174531,-0.15149195,0.04710284,0.06270669,-0.1652896,-0.0739623,-0.117046356,0.04012842,0.15304215,0.025373425,0.007299555,-0.07595527,-0.14961898,0.24691583,-0.0376425,-0.11790265,0.02235666,-0.49071643,0.051193185,-0.16052267,-0.09570681,0.058858987,0.16042691,-0.027383253,-0.12562534,-0.115182,0.0010362696,0.035453912,0.13904093,-0.11807944,-0.11632887,-0.05531027,-0.22258186,0.19647086,0.055173762,-0.1338633,-0.260908,0.1177377,0.04901516,0.06966782,0.08569854,0.037708268,-0.05304,0.09849238,0.06700304,0.2775035,-0.2954912,0.24144977,-0.21248415,0.13752411,0.131517,0.023968415,0.20868985,0.06897066,-0.0648368,0.020100642,-0.20683204,0.14056414,0.047280937,-0.01870123,-0.20776534,0.30572483,-0.04389107,0.0916548,0.12200973,0.20127316,0.294103,0.07149456,0.22605245,0.14261432,-0.108225346,0.10834801,0.3916962,0.24825293,0.063289866,-0.24730076,0.06865203,-0.09633243
-0.16869527,0.14045948,0.08113419,0.0038635733,0.04374274,-0.41615257,0.013261531,0.42341116,-0.2243518,-0.21955341,-0.12868804,-0.3565962,-0.0005827395,0.22691275,0.21263053,-0.17295517,0.11538356,-0.2227088,-0.022577113,-0.4775212,0.07758715,0.11984694,0.11786113,-0.20517538,0.06463741,0.084317856,-0.19536181,-0.02385117,-0.1677241,0.05642377,0.18431984,0.030180084,0.022380633,-0.109299615,-0.14396912,0.2679167,0.02855628,-0.12752698,-0.012882576,-0.51008415,0.06795847,-0.16740023,-0.1415741,0.10726878,0.17908083,-0.04535136,-0.15133542,-0.08698232,0.043478258,0.03579869,0.1499576,-0.12026492,-0.09400077,-0.038800344,-0.19435543,0.18436049,0.04215953,-0.14581828,-0.23094611,0.10215512,0.03961806,0.10042572,0.11556309,0.03162894,-0.102746606,0.12686913,0.06218399,0.29736158,-0.292875,0.28488398,-0.19455299,0.20872054,0.16477713,0.048245445,0.26018897,0.05549382,-0.04584144,-0.04706516,-0.22167893,0.13915938,0.021006314,-0.017865684,-0.24933456,0.36114457,-0.06396527,0.07085816,0.098896,0.21073908,0.2819729,0.10640574,0.2848934,0.18363227,-0.061119795,0.091566995,0.45824763,0.2794624,0.068620905,-0.23542866,0.11704488,-0.1516198
-0.17814267,0.083601914,0.15222524,0.0951308,0.06747225,-0.41494238,-0.009872973,0.5039,-0.25739858,-0.2654694,-0.11235796,-0.41691613,-0.050279036,0.22268596,0.19645336,-0.14535004,0.11929453,-0.18040568,-0.038951196,-0.5145802,0.15301712,0.21026687,0.25599098,-0.31392235,0.06720025,0.13873339,-0.23304227,0.06470634,-0.2041641,0.097198024,0.22782746,0.000730118,0.038749866,-0.16800015,-0.111855395,0.25792187,0.17920408,-0.10540029,-0.07339507,-0.48036987,0.09313296,-0.15162848,-0.22193387,0.16864635,0.18210363,-0.08233385,-0.17244914,-0.0331869,0.13324626,0.03157859,0.16718724,-0.110335074,-0.005338636,-0.022681348,-0.09289843,0.13540995,0.0089531345,-0.17185047,-0.17901964,0.032645818,-0.009848718,0.12928504,0.17652185,-0.011354526,-0.16737893,0.17574379,0.057365,0.30182922,-0.2594656,0.3090501,-0.14652921,0.30199632,0.20542884,0.12192504,0.30221105,0.01784745,-0.01144059,-0.17802733,-0.21769145,0.093403846,-0.05232268,-0.009634894,-0.30212554,0.39409158,-0.09988806,-0.020559348,0.055013224,0.21031542,0.21550661,0.15050274,0.34553534,0.22176528,0.034620564,0.012587276,0.5289341,0.33170906,0.06098778,-0.19368134,0.20093189,-0.22647665
-0.18666996,0.04415354,0.15740651,0.12713094,0.0669592,-0.429534,-0.0086579565,0.53751063,-0.26907742,-0.28078324,-0.10888574,-0.43358564,-0.06777638,0.2477956,0.19014305,-0.14480612,0.13081428,-0.15601993,-0.06256416,-0.5465078,0.17910692,0.24341464,0.28341374,-0.34944874,0.101867095,0.14979513,-0.24720861,0.11250672,-0.22921874,0.119444184,0.25533456,-0.00197135,0.058945205,-0.206417,-0.12058614,0.27061507,0.23716296,-0.094761774,-0.088487625,-0.4936551,0.08972089,-0.15865079,-0.25651,0.19682421,0.18961626,-0.094487205,-0.17618755,-0.036937192,0.16310589,0.03674507,0.1702849,-0.103009015,0.005660588,-0.022535244,-0.06331402,0.123718336,-0.0012366904,-0.19352122,-0.17130928,0.026625063,-0.015053868,0.12942691,0.22621046,-0.02094164,-0.19395961,0.20731768,0.06729403,0.32522386,-0.2840759,0.36571053,-0.12685822,0.34249797,0.21204312,0.1463679,0.33165538,0.0015865434,0.0016270299,-0.2058201,-0.21125762,0.08559352,-0.08562623,-0.0062404056,-0.34335616,0.41191825,-0.12356452,-0.051258706,0.063310266,0.19660452,0.18826349,0.17803511,0.38605005,0.24210711,0.07692172,0.00076343305,0.56580526,0.35481128,0.060436428,-0.17265163,0.21679151,-0.23758695
-0.15825425,0.11382867,0.108325556,0.044571284,0.04967378,-0.36564493,0.0012603613,0.40859663,-0.20749854,-0.21752883,-0.110160194,-0.34058067,-0.022563808,0.19297323,0.18061826,-0.15039003,0.09911684,-0.1880095,-0.017435808,-0.43575191,0.09684677,0.14400084,0.16899769,-0.22229122,0.05022017,0.09693483,-0.18611264,0.0067457985,-0.16357453,0.062454537,0.1796016,0.018625662,0.013585044,-0.111862734,-0.10891219,0.23428442,0.08321708,-0.11404546,-0.03699641,-0.4497871,0.0737943,-0.1404542,-0.15972948,0.12125899,0.16206877,-0.051507596,-0.14339682,-0.050737027,0.07247686,0.02163107,0.14796406,-0.093206696,-0.045508366,-0.02779555,-0.14216019,0.13617764,0.019038847,-0.14333893,-0.18773118,0.056430645,0.016239308,0.10614942,0.122096255,0.0031359883,-0.113566235,0.12326229,0.05363657,0.26185212,-0.24352337,0.2467606,-0.15870188,0.2267557,0.15952002,0.075311214,0.25232902,0.043360762,-0.032472663,-0.10079836,-0.1984264,0.10893834,0.000770776,-0.017792786,-0.23379453,0.33010405,-0.073296145,0.021934731,0.066570655,0.1952562,0.23450175,0.11058201,0.27356812,0.17785549,-0.027115675,0.04619926,0.438302,0.2663042,0.05111501,-0.19521083,0.13889658,-0.17168477
-0.1301296,0.049005285,0.101644054,0.07193382,0.041180465,-0.28915146,-0.001161882,0.32963997,-0.1595864,-0.17663208,-0.080429986,-0.27535462,-0.022874475,0.15723516,0.13289961,-0.11294812,0.080498725,-0.12050803,-0.0179676,-0.3521068,0.10331994,0.15211754,0.16569273,-0.21391161,0.070027746,0.0850353,-0.15492108,0.05033653,-0.14140217,0.07418256,0.15776365,0.018152552,0.020338286,-0.109475434,-0.089266874,0.19542274,0.11968301,-0.0825832,-0.043253817,-0.351184,0.05553466,-0.113885,-0.14878896,0.116604164,0.13514802,-0.04686141,-0.112550616,-0.03894,0.08124841,0.007135784,0.12134387,-0.05480809,-0.010983934,-0.022459725,-0.085851304,0.08313691,-0.007105277,-0.13054048,-0.12138544,0.025187751,0.010727235,0.086668015,0.13485286,-0.013365373,-0.10558267,0.11308627,0.03437231,0.21103685,-0.18382308,0.22062106,-0.10082625,0.21454275,0.11903371,0.0937088,0.22173962,0.020003337,-0.01582839,-0.118248165,-0.14222461,0.082067445,-0.018322533,-0.019538779,-0.21076298,0.2589272,-0.07732107,-0.018359523,0.04068277,0.12810956,0.15642627,0.10898914,0.24015994,0.1559041,0.0140106175,0.014486611,0.36609548,0.21513554,0.030265585,-0.124281146,0.121119834,-0.16215262
-0.14830454,0.036562216,0.12000662,0.07752112,0.073066734,-0.36772582,-0.013377987,0.46592355,-0.26465452,-0.22100584,-0.0933991,-0.3856454,-0.043960065,0.2006187,0.18808436,-0.1017456,0.11271211,-0.13037011,-0.04713044,-0.46518636,0.14667816,0.18549637,0.2064418,-0.29146844,0.0674188,0.13512066,-0.21219175,0.08684536,-0.19622552,0.09190571,0.21058704,-0.021176122,0.051279467,-0.14836396,-0.0826251,0.20819707,0.18846333,-0.07051631,-0.092941724,-0.3710303,0.06591206,-0.11307349,-0.20309965,0.17043202,0.1396742,-0.07465179,-0.15490843,-0.004167861,0.1286153,0.060707834,0.12652823,-0.13294442,-0.007413935,-0.005198114,-0.029614853,0.11498037,0.020261386,-0.1313927,-0.13408026,0.031677876,-0.053438623,0.12585664,0.15831782,0.010096701,-0.1908391,0.17569785,0.05483746,0.24746907,-0.20980865,0.28310922,-0.11141676,0.2660122,0.20865606,0.07814526,0.24749799,-0.010839702,0.022124097,-0.1651252,-0.18585713,0.051239565,-0.075136326,0.0075484724,-0.27600402,0.3614898,-0.077499904,-0.010776605,0.02189024,0.17365754,0.16218393,0.12885253,0.3060011,0.20354854,0.07950404,0.013728534,0.45231995,0.30195174,0.06629855,-0.15801898,0.20949627,-0.18629117
-0.16970406,0.105546534,0.13385357,0.07238949,0.07232798,-0.41300178,-0.009047451,0.49118862,-0.2613353,-0.254916,-0.1159705,-0.40324128,-0.03902619,0.22230017,0.20409264,-0.14798333,0.11688375,-0.197155,-0.03896447,-0.51295906,0.1387251,0.18385553,0.23357648,-0.29366717,0.05176982,0.12898777,-0.22684602,0.03875689,-0.19541429,0.089140125,0.21081196,-0.0013993817,0.037474222,-0.15531617,-0.11857908,0.25610936,0.13879468,-0.10125023,-0.06366252,-0.48322856,0.09284576,-0.14849737,-0.20034152,0.15336733,0.17902778,-0.07520475,-0.17535241,-0.042937044,0.11614034,0.039689366,0.15902804,-0.117960334,-0.020387255,-0.021472417,-0.10609012,0.15519498,0.018986942,-0.16059577,-0.19846876,0.043462217,-0.005603224,0.11678932,0.15073137,0.001624632,-0.15182142,0.16424482,0.06265081,0.2968323,-0.270273,0.2947399,-0.15708257,0.27204794,0.20396322,0.10262524,0.2843089,0.024702815,-0.012489186,-0.1550128,-0.2255631,0.09872157,-0.03855094,-0.010046444,-0.2863158,0.3916231,-0.08861169,0.0015587291,0.06604448,0.22171874,0.22827108,0.1348509,0.33345473,0.21165675,0.010928753,0.031713963,0.5097266,0.32022426,0.06951036,-0.21020572,0.19284254,-0.21015395
-0.14344539,0.10234687,0.08134284,0.025512857,0.05825818,-0.35178587,0.00019649397,0.40793765,-0.22524871,-0.19100581,-0.10279056,-0.33157736,-0.026424935,0.18850549,0.18839344,-0.1353164,0.10201394,-0.16973875,-0.03292253,-0.42671868,0.096580386,0.13186966,0.14440086,-0.20903978,0.048839107,0.09659174,-0.18555452,0.016343405,-0.16081533,0.058289375,0.17693244,0.0013804532,0.028453685,-0.11153735,-0.09630171,0.21027532,0.08746156,-0.08887259,-0.039161738,-0.40016258,0.056707073,-0.12491628,-0.14963768,0.119932696,0.13658711,-0.046571422,-0.13183716,-0.04154719,0.06809262,0.04618311,0.12716918,-0.12081943,-0.04998975,-0.020837663,-0.10416158,0.140615,0.03306415,-0.122538425,-0.17341179,0.05588983,-0.008349133,0.105112605,0.11460734,0.017677289,-0.12298845,0.12949485,0.06142574,0.2463889,-0.23420338,0.24112324,-0.14535101,0.20015317,0.17367649,0.05078559,0.22511077,0.020784166,-0.01680115,-0.08190045,-0.18973024,0.082610756,-0.022967475,-0.0054658796,-0.22684121,0.3271949,-0.06276484,0.034093823,0.05684419,0.18120097,0.20667753,0.09852841,0.25988728,0.17292581,0.0017680828,0.050812382,0.4124804,0.26215732,0.06448812,-0.18095627,0.14334488,-0.15133348
-0.1308346,0.14550325,0.029235646,-0.0743614,0.048719827,-0.36021018,0.00048174022,0.3565869,-0.20675099,-0.1577103,-0.11190824,-0.3132686,0.0058471574,0.19200155,0.21652554,-0.14432347,0.101007394,-0.21649751,-0.033999182,-0.40983543,0.025172256,0.04097176,0.029790616,-0.13865617,0.028540209,0.07327426,-0.16500239,-0.06678667,-0.13850437,0.025265139,0.13227676,0.020602407,0.024568401,-0.06569923,-0.13039249,0.19842194,-0.050951317,-0.11683714,0.0057983533,-0.41805702,0.04058037,-0.13640308,-0.082930624,0.08665432,0.14139314,-0.017750032,-0.12739527,-0.066861525,0.0068851355,0.060495906,0.101568654,-0.16464779,-0.11003039,-0.03494186,-0.18075284,0.19311228,0.07303481,-0.08746269,-0.21292265,0.13613982,0.029932892,0.07813746,0.038652807,0.0638113,-0.070812605,0.10436164,0.054942265,0.25120556,-0.25215274,0.2284708,-0.20454597,0.1106749,0.15099834,-0.025942964,0.17494817,0.031894762,-0.036168564,0.015310887,-0.2037813,0.09796988,0.026443176,0.013668682,-0.1997382,0.31738392,-0.009276515,0.12573431,0.09897438,0.18738236,0.26852217,0.053094093,0.22399199,0.13131525,-0.07205627,0.12326721,0.3545818,0.23877531,0.089786395,-0.23716217,0.09037111,-0.07714774
-0.18904263,0.0659943,0.1457643,0.11386189,0.07260724,-0.42326736,-0.01018296,0.5229843,-0.26933917,-0.26936615,-0.115808494,-0.4248631,-0.06326135,0.23256509,0.19962014,-0.14564665,0.12872367,-0.1663012,-0.04253323,-0.52546054,0.16069625,0.22274701,0.26624796,-0.32931626,0.086528786,0.14048953,-0.24610442,0.09216398,-0.21534543,0.1009352,0.24115683,-0.0029396622,0.04798351,-0.17528939,-0.11078143,0.25743932,0.21089546,-0.093929075,-0.08265286,-0.47527936,0.08462575,-0.1521668,-0.23454456,0.17876393,0.17585008,-0.08482946,-0.17411952,-0.030606484,0.1436334,0.0374895,0.17093796,-0.10801693,-0.0017785914,-0.018892072,-0.07844301,0.12661816,0.0057948404,-0.17543338,-0.17021984,0.027071567,-0.01780343,0.13685389,0.20059438,-0.013771384,-0.18687564,0.18445306,0.062186975,0.30567667,-0.26480514,0.323304,-0.13869461,0.32064778,0.21209371,0.12504423,0.314232,0.0052045234,-0.0052892305,-0.18647145,-0.21064258,0.084801316,-0.07078027,-0.010485459,-0.31551948,0.40530327,-0.10697043,-0.030828109,0.048147056,0.20292081,0.20395367,0.15800697,0.36334956,0.2337092,0.06003523,0.010464032,0.5456962,0.33837554,0.058838088,-0.17279679,0.2119862,-0.23114319
-0.17323166,0.10515123,0.1137796,0.040484358,0.07057219,-0.44126245,-0.015706277,0.51832426,-0.28617233,-0.24915923,-0.1197477,-0.4280187,-0.03563643,0.24158289,0.2297908,-0.1457322,0.12110843,-0.1971316,-0.044698134,-0.52381974,0.13554104,0.16230154,0.1863406,-0.2869629,0.058426764,0.14540732,-0.2366837,0.036220267,-0.19485135,0.081797875,0.20929395,-0.006367453,0.048811726,-0.15265763,-0.11454231,0.25374353,0.12975459,-0.102172494,-0.07026734,-0.46440282,0.07642649,-0.15263478,-0.19560966,0.15068981,0.16811016,-0.06813439,-0.17162982,-0.040731527,0.104655854,0.06683512,0.1571083,-0.16433565,-0.045742266,-0.017809404,-0.09054491,0.1698045,0.044734478,-0.14164092,-0.20003383,0.069183215,-0.03166207,0.12485836,0.14183828,0.03017368,-0.16652578,0.18235314,0.07348685,0.29596582,-0.26879564,0.3166383,-0.17084238,0.24433455,0.21937771,0.059309117,0.27001715,0.011587456,-0.005279038,-0.12368876,-0.22527614,0.09270275,-0.052505787,0.012935685,-0.29412183,0.4058302,-0.06439111,0.034689277,0.06250364,0.21447425,0.23608154,0.12609173,0.33551812,0.2048187,0.026477344,0.04369823,0.4998299,0.34195068,0.08428784,-0.22391883,0.1923333,-0.16990772
-0.16583171,0.085871205,0.10536884,0.050349604,0.06867621,-0.41828415,0.0044524157,0.47688338,-0.27371958,-0.21378978,-0.11281847,-0.3982144,-0.03889909,0.23518594,0.21137647,-0.13960426,0.122679226,-0.17791893,-0.054698557,-0.50448,0.11093402,0.16062137,0.1703522,-0.2719305,0.08207066,0.121402405,-0.22248244,0.044205207,-0.2093067,0.080419905,0.21915977,0.0025938149,0.05168292,-0.14040197,-0.1138724,0.24737024,0.1300097,-0.10282863,-0.06455846,-0.45712242,0.058461417,-0.14856069,-0.18367612,0.15288249,0.16667415,-0.056096125,-0.16847079,-0.03615308,0.102393135,0.05765002,0.13625976,-0.14757471,-0.049135763,-0.01513864,-0.10624488,0.1590898,0.040710542,-0.13871798,-0.18463089,0.07651346,-0.020494077,0.13134791,0.14442717,0.02793871,-0.17002787,0.16318695,0.07068675,0.28689772,-0.26469332,0.31190157,-0.16254935,0.2443906,0.20167664,0.055530243,0.26725823,0.000108361775,-0.007944519,-0.11479481,-0.21672328,0.080334745,-0.042313557,0.0008443024,-0.2795749,0.39257166,-0.075495556,0.04346212,0.06081531,0.19943632,0.22013958,0.12552445,0.32443526,0.20604694,0.02522211,0.049979694,0.48564747,0.30508175,0.077462904,-0.20578861,0.17800128,-0.16859494
-0.10656885,0.08626931,0.057101317,-0.007884736,0.04072047,-0.28878197,0.00472298,0.3121003,-0.17720333,-0.14656922,-0.07751988,-0.2655995,-0.015191699,0.15540314,0.15533198,-0.108399995,0.08581343,-0.14813969,-0.028388556,-0.3350469,0.0561014,0.079131275,0.075219184,-0.150929,0.037734374,0.07302232,-0.13608648,-0.011589358,-0.123927474,0.037493102,0.12395446,0.008295772,0.029282777,-0.08074482,-0.08608859,0.16592447,0.03373681,-0.080848746,-0.02581998,-0.31994188,0.040607948,-0.1049863,-0.10726266,0.090573415,0.11642684,-0.02874419,-0.11137552,-0.03533918,0.04321362,0.04423728,0.089820035,-0.11113783,-0.060349166,-0.019375619,-0.103747144,0.12764011,0.04242681,-0.087522276,-0.14471741,0.07596665,0.00025940427,0.07912417,0.06616804,0.028992603,-0.090484604,0.1029388,0.044131175,0.19777411,-0.18764569,0.19873947,-0.1271602,0.13627382,0.13616756,0.010367884,0.16387261,0.015805257,-0.015411143,-0.038188085,-0.15679313,0.07158992,-0.0036418824,0.00607006,-0.17763665,0.26068214,-0.030283531,0.063668184,0.051119227,0.14500771,0.17967471,0.0673737,0.20183659,0.121959455,-0.01645284,0.059763726,0.31142232,0.20258008,0.062512994,-0.16389468,0.09997544,-0.097603306
-0.16007464,0.08828068,0.10181575,0.035445556,0.03303689,-0.41738665,0.01926661,0.4860726,-0.25594983,-0.22544056,-0.10594385,-0.3864749,-0.050467674,0.22536501,0.21242593,-0.15780658,0.11464805,-0.18560337,-0.0578497,-0.51907456,0.13357916,0.178638,0.16591416,-0.2590896,0.06383289,0.12737618,-0.22479445,0.02205368,-0.19174583,0.08619838,0.2107146,0.002754943,0.053358655,-0.15384816,-0.10676305,0.254354,0.12885545,-0.10076274,-0.060992617,-0.4720555,0.059206385,-0.16386604,-0.20620975,0.18056941,0.17665873,-0.069700174,-0.16372482,-0.037325338,0.11798628,0.07621148,0.13726458,-0.14831509,-0.056653857,-0.02556716,-0.12128505,0.17082101,0.054146186,-0.14939186,-0.1842291,0.079040356,0.0014714593,0.12992278,0.14907876,0.014838323,-0.17469828,0.17933084,0.061682418,0.31804484,-0.29277486,0.31421998,-0.17037858,0.2739509,0.21743585,0.066873655,0.2728334,0.0042136214,-0.021229068,-0.102140434,-0.23294717,0.10523352,-0.03582276,0.01642535,-0.29962254,0.39794672,-0.06519551,0.030521512,0.06706799,0.21529457,0.22107807,0.1407542,0.33940777,0.2051246,0.025081685,0.05264696,0.4966266,0.31459954,0.10331397,-0.20444891,0.17471132,-0.20011789
-0.17539284,0.076687075,0.15556079,0.095630586,0.07749458,-0.41174385,-0.009759549,0.49644157,-0.26429084,-0.25245395,-0.116150364,-0.41181815,-0.051572844,0.2140345,0.20062585,-0.14381112,0.117772155,-0.17286746,-0.027445847,-0.5082323,0.15695079,0.21361338,0.24940284,-0.30816588,0.06877187,0.13785088,-0.23428777,0.06958388,-0.2056362,0.09012613,0.22298342,0.0034983116,0.04051382,-0.1622761,-0.100379266,0.25094226,0.17555422,-0.10306302,-0.08047052,-0.461849,0.08908542,-0.14288376,-0.22239341,0.16606186,0.17637819,-0.07987035,-0.17128775,-0.024528516,0.13400881,0.031706437,0.16121462,-0.10854691,-0.0041162493,-0.015927175,-0.08038802,0.12777627,0.0068950867,-0.16052602,-0.16551985,0.026828881,-0.016139634,0.13577169,0.1700085,-0.010485426,-0.17274444,0.16783422,0.058822427,0.2854078,-0.24487087,0.29105937,-0.14096233,0.30041292,0.20229429,0.10826346,0.29656076,0.014112915,-0.006793042,-0.18468694,-0.21572416,0.08741935,-0.052475408,-0.012980165,-0.28894383,0.39522344,-0.09460192,-0.017404092,0.039682727,0.20768243,0.20785391,0.1407018,0.34119865,0.22284187,0.041671343,0.016404513,0.51983136,0.3241767,0.058862295,-0.18300073,0.20410246,-0.22686084
-0.13873006,0.1405142,0.055068426,-0.032411214,0.03606423,-0.37114194,0.019761458,0.37172177,-0.20952344,-0.17665532,-0.11176908,-0.31657422,-0.001512047,0.19973661,0.20714533,-0.15327519,0.100914545,-0.20776202,-0.026442394,-0.42353195,0.04676726,0.074800305,0.05934527,-0.15265825,0.039154608,0.077694714,-0.16693066,-0.050699186,-0.1455168,0.033750888,0.14892866,0.023646673,0.027070096,-0.08235467,-0.124493696,0.22359599,-0.013961101,-0.11778243,-0.0075483527,-0.44088963,0.04955757,-0.14670722,-0.10697873,0.09558046,0.15281698,-0.027384434,-0.13459846,-0.07124475,0.022124816,0.052961778,0.11819023,-0.13962989,-0.110810734,-0.039016835,-0.18386772,0.1864365,0.06188968,-0.10646958,-0.20769317,0.118904084,0.029373446,0.09485172,0.07240021,0.048170466,-0.09273183,0.111344695,0.059737314,0.26612878,-0.26278046,0.24063718,-0.19507493,0.1507853,0.15767777,-0.001479446,0.21421038,0.046704337,-0.04531967,-0.001362918,-0.20884298,0.117687285,0.029761316,0.0016975398,-0.21146308,0.32765424,-0.031339496,0.103795,0.08939734,0.19456668,0.25938755,0.07059851,0.23847415,0.1484335,-0.06537289,0.10721861,0.3876155,0.2418621,0.08490134,-0.22633964,0.098846056,-0.11010026
-0.13133407,0.13999568,0.061310638,-0.00246296,0.02916814,-0.29662916,0.011474789,0.29656726,-0.14940354,-0.16383019,-0.09754098,-0.25098544,0.0010272268,0.1582602,0.1555351,-0.14254142,0.07626922,-0.18262923,-0.0007005245,-0.33397886,0.039568894,0.069653064,0.08540966,-0.13238728,0.03373777,0.049802475,-0.13196518,-0.039962813,-0.108636245,0.034885906,0.120389305,0.032574654,-0.004371358,-0.058101542,-0.10419079,0.19723006,-0.0006663841,-0.10788069,0.0006940228,-0.3921913,0.0491637,-0.12786296,-0.09537651,0.06263436,0.13465804,-0.020479668,-0.10996078,-0.06364391,0.016836101,0.012334739,0.12117796,-0.08287328,-0.07818198,-0.034850612,-0.1748183,0.1311995,0.03276728,-0.11020844,-0.18791494,0.07618408,0.038647357,0.07897784,0.06778194,0.0074967183,-0.058617342,0.07049144,0.048616316,0.21700124,-0.21724084,0.17673011,-0.15812564,0.14190885,0.1097096,0.0322034,0.1892379,0.060111355,-0.04937142,-0.021295184,-0.17184499,0.11261101,0.039582647,-0.01887317,-0.16069682,0.25473827,-0.044888504,0.059635025,0.075633906,0.16486908,0.23125386,0.06950537,0.19176655,0.12736328,-0.07714178,0.07079514,0.33437362,0.1913866,0.04645981,-0.1821705,0.070957944,-0.1071948
